timestamp,speed,prediction
2019-04-09 17:19:10.433000,0.33104467,0.33104467
2019-04-09 17:19:10.667000,0.33104467,0.33104467
2019-04-09 17:19:10.786000,0.33104467,0.33104466999999993
2019-04-09 17:19:10.902000,0.33104467,0.33104466999999993
2019-04-09 17:19:11.137000,0.33104467,0.33104466999999993
2019-04-09 17:19:11.254000,0.33104467,0.33104466999999993
2019-04-09 17:19:11.375000,0.33104467,0.33104466999999993
2019-04-09 17:19:11.613000,0.33104467,0.33104466999999993
2019-04-09 17:19:11.725000,0.33104467,0.33104466999999993
2019-04-09 17:19:11.843000,0.33104467,0.33104466999999993
2019-04-09 17:19:12.077000,0.33104467,0.33104466999999993
2019-04-09 17:19:12.195000,0.33104467,0.33104466999999993
2019-04-09 17:19:12.312000,0.33104467,0.33104466999999993
2019-04-09 17:19:12.554000,0.33104467,0.33104466999999993
2019-04-09 17:19:12.664000,0.33104467,0.33104466999999993
2019-04-09 17:19:12.768000,0.33104467,0.33104466999999993
2019-04-09 17:19:12.996000,0.33104467,0.33104466999999993
2019-04-09 17:19:13.115000,0.33104467,0.33104466999999993
2019-04-09 17:19:13.232000,0.33104467,0.33104466999999993
2019-04-09 17:19:13.467000,0.33104467,0.33104466999999993
2019-04-09 17:19:13.607000,0.33104467,0.33104466999999993
2019-04-09 17:19:13.720000,0.33104467,0.33104466999999993
2019-04-09 17:19:13.936000,0.33104467,0.33104466999999993
2019-04-09 17:19:14.061000,0.33104467,0.33104466999999993
2019-04-09 17:19:14.173000,0.33104467,0.33104466999999993
2019-04-09 17:19:14.407000,0.33104467,0.33104466999999993
2019-04-09 17:19:14.510000,0.33104467,0.33104466999999993
2019-04-09 17:19:14.744000,0.33104467,0.33104466999999993
2019-04-09 17:19:14.848000,0.33104467,0.33104466999999993
2019-04-09 17:19:14.963000,0.33104467,0.33104466999999993
2019-04-09 17:19:15.107000,0.33104467,0.33104466999999993
2019-04-09 17:19:15.336000,0.33104467,0.33104466999999993
2019-04-09 17:19:15.438000,0.33104467,0.33104466999999993
2019-04-09 17:19:15.676000,0.33104467,0.33104466999999993
2019-04-09 17:19:15.793000,0.33104467,0.33104466999999993
2019-04-09 17:19:15.910000,0.33104467,0.33104466999999993
2019-04-09 17:19:16.147000,0.33104467,0.33104466999999993
2019-04-09 17:19:16.262000,0.33104467,0.33104466999999993
2019-04-09 17:19:16.383000,0.33104467,0.33104466999999993
2019-04-09 17:19:16.600000,0.33104467,0.33104466999999993
2019-04-09 17:19:16.715000,0.33104467,0.33104466999999993
2019-04-09 17:19:16.885000,0.33104467,0.33104466999999993
2019-04-09 17:19:16.991000,0.33104467,0.33104466999999993
2019-04-09 17:19:17.227000,0.33104467,0.33104466999999993
2019-04-09 17:19:17.343000,0.33104467,0.33104466999999993
2019-04-09 17:19:17.558000,0.33104467,0.33104466999999993
2019-04-09 17:19:17.662000,0.33104467,0.33104466999999993
2019-04-09 17:19:17.786000,0.33104467,0.33104466999999993
2019-04-09 17:19:17.996000,0.33104467,0.33104466999999993
2019-04-09 17:19:18.166000,0.33104467,0.33104466999999993
2019-04-09 17:19:18.269000,0.33104467,0.33104466999999993
2019-04-09 17:19:18.387000,0.33104467,0.33104466999999993
2019-04-09 17:19:18.621000,0.33104467,0.33104466999999993
2019-04-09 17:19:18.739000,0.33104467,0.33104466999999993
2019-04-09 17:19:18.957000,0.33104467,0.33104466999999993
2019-04-09 17:19:19.071000,0.33104467,0.33104466999999993
2019-04-09 17:19:19.188000,0.33104467,0.33104466999999993
2019-04-09 17:19:19.407000,0.33104467,0.33104466999999993
2019-04-09 17:19:19.523000,0.33104467,0.33104466999999993
2019-04-09 17:19:19.663000,0.33104467,0.33104466999999993
2019-04-09 17:19:19.775000,0.33104467,0.33104466999999993
2019-04-09 17:19:20.012000,0.33104467,0.33104466999999993
2019-04-09 17:19:20.164000,0.33104467,0.33104466999999993
2019-04-09 17:19:20.266000,0.33104467,0.33104466999999993
2019-04-09 17:19:20.501000,0.33104467,0.33104466999999993
2019-04-09 17:19:20.620000,0.33104467,0.33104466999999993
2019-04-09 17:19:20.738000,0.33104467,0.33104466999999993
2019-04-09 17:19:20.973000,0.33104467,0.33104466999999993
2019-04-09 17:19:21.092000,0.33104467,0.33104466999999993
2019-04-09 17:19:21.210000,0.33104467,0.33104466999999993
2019-04-09 17:19:21.445000,0.33104467,0.33104466999999993
2019-04-09 17:19:21.548000,0.33104467,0.33104466999999993
2019-04-09 17:19:21.664000,0.33104467,0.33104466999999993
2019-04-09 17:19:21.899000,0.33104467,0.33104466999999993
2019-04-09 17:19:22.019000,0.33104467,0.33104466999999993
2019-04-09 17:19:22.134000,0.33104467,0.33104466999999993
2019-04-09 17:19:22.368000,0.33104467,0.33104466999999993
2019-04-09 17:19:22.509000,0.33104467,0.33104466999999993
2019-04-09 17:19:22.625000,0.33104467,0.33104466999999993
2019-04-09 17:19:22.859000,0.33104467,0.33104466999999993
2019-04-09 17:19:22.961000,0.33104467,0.33104466999999993
2019-04-09 17:19:23.079000,0.33104467,0.33104466999999993
2019-04-09 17:19:23.312000,0.33104467,0.33104466999999993
2019-04-09 17:19:23.418000,0.33104467,0.33104466999999993
2019-04-09 17:19:23.530000,0.33104467,0.33104466999999993
2019-04-09 17:19:23.767000,0.33104467,0.33104466999999993
2019-04-09 17:19:23.919000,0.33104467,0.33104466999999993
2019-04-09 17:19:24.021000,0.33104467,0.33104466999999993
2019-04-09 17:19:24.240000,0.33104467,0.33104466999999993
2019-04-09 17:19:24.341000,0.33104467,0.33104466999999993
2019-04-09 17:19:24.578000,0.33104467,0.33104466999999993
2019-04-09 17:19:24.737000,0.33104467,0.33104466999999993
2019-04-09 17:19:24.846000,0.33104467,0.33104466999999993
2019-04-09 17:19:24.949000,0.33104467,0.33104466999999993
2019-04-09 17:19:25.173000,0.33104467,0.33104466999999993
2019-04-09 17:19:25.282000,0.33104467,0.33104466999999993
2019-04-09 17:19:25.502000,0.33104467,0.33104466999999993
2019-04-09 17:19:25.621000,0.33104467,0.33104466999999993
2019-04-09 17:19:25.744000,0.33104467,0.33104466999999993
